RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,Month,Day,TimeShot,DepthStratum,HaulDur,DayNight,ShootLat,ShootLong,HaulLat,HaulLong,StatRec,HaulVal,HydroStNo,StdSpecRecCode,BySpecRecCode,DataType,Netopening,Rigging,Tickler,Distance,Warplngt,Warpdia,WarpDen,DoorSurface,DoorWgt,DoorSpread,WingSpread,Buoyancy,KiteDim,WgtGroundRope,TowDir,GroundSpeed,SpeedWater,SurCurDir,SurCurSpeed,BotCurDir,BotCurSpeed,WindDir,WindSpeed,SwellDir,SwellHeight,SurTemp,BotTemp,SurSal,BotSal,ThermoCline,ThClineDepth,CodendMesh,SecchiDepth,Turbidity,TidePhase,TideSpeed,PelSampType,MinTrawlDepth,MaxTrawlDepth,meanLong,meanLat,BeamWidth,SweptAreaDSKM2,SweptAreaWSKM2,SweptAreaBWKM2,Flag_SweptAreaDSKM2,Flag_SweptAreaWSKM2,Flag_SweptAreaBWKM2,Depth_gam,DateofCalculation
HH,NS-IBTS,3,DE,06NI,GOV,50,NA,P,913,112,2010,8,8,1319,NA,30,D,55.4807,5.2100,55.4492,5.2315,39F5,V,913,1,1,C,4.5,NA,NA,3797,250,NA,NA,-9,NA,74,18.1647,NA,-9,NA,154,4.1,3.5,NA,-9,NA,-9,348,6,NA,-9,17.2,7.7,34.72,34.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.22075,55.46495,NA,0.280978,0.05373085,NA,NA,NA,NA,43,20213009
HH,NS-IBTS,3,DE,06NI,GOV,50,NA,P,914,113,2010,8,9,528,NA,30,D,55.0993,4.1072,55.1288,4.0815,39F4,V,914,1,1,C,4.4,NA,NA,3611,250,NA,NA,-9,NA,75,18.25306,NA,-9,NA,328,3.9,3.4,NA,-9,NA,-9,238,3,NA,-9,17,7.7,34.65,34.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.09435,55.11405,NA,0.270825,0.05148686,NA,NA,NA,NA,48,20213009
HH,NS-IBTS,3,DE,06NI,GOV,50,NA,P,915,114,2010,8,9,719,NA,30,D,55.1903,3.7590,55.1822,3.7052,39F3,V,915,1,1,C,4.6,NA,NA,3519,225,NA,NA,-9,NA,70,18.12936,NA,-9,NA,254,3.8,3.2,NA,-9,NA,-9,191,5,NA,-9,17,11.3,34.78,34.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7321,55.18625,NA,0.24633,0.04821671,NA,NA,NA,NA,41,20213009
HH,NS-IBTS,3,DE,06NI,GOV,50,NA,P,916,115,2010,8,9,1109,NA,30,D,54.8027,3.6737,54.8045,3.726,38F3,V,916,1,1,C,4.6,NA,NA,3426,250,NA,NA,-9,NA,70,18.20005,NA,-9,NA,94,3.7,3.2,NA,-9,NA,-9,180,10,NA,-9,17,8.7,34.72,34.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.69985,54.8036,NA,0.23982,0.04719665,NA,NA,NA,NA,45,20213009
HH,NS-IBTS,3,DE,06NI,GOV,50,NA,P,917,116,2010,8,9,1348,NA,30,D,54.8018,4.3458,54.7962,4.403,38F4,V,917,1,1,C,4.5,NA,NA,3704,250,NA,NA,-9,NA,73,18.2884,NA,-9,NA,108,4,3.5,NA,-9,NA,-9,190,11,NA,-9,17.5,9,34.54,34.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3744,54.799,NA,0.270392,0.05212626,NA,NA,NA,NA,50,20213009
HH,NS-IBTS,3,DE,06NI,GOV,50,NA,P,918,117,2010,8,10,528,NA,30,D,54.3027,4.5055,54.2678,4.5005,37F4,V,918,1,1,C,4.1,NA,NA,3889,250,NA,NA,-9,NA,76,18.2884,NA,-9,NA,192,4.2,3.6,NA,-9,NA,-9,182,10,NA,-9,17.4,12.8,34.56,34.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.503,54.28525,NA,0.295564,0.05583813,NA,NA,NA,NA,50,20213009
HH,NS-IBTS,3,DE,06NI,GOV,50,NA,P,919,118,2010,8,10,856,NA,30,D,54.1497,3.7243,54.141,3.7783,37F3,V,919,1,1,C,4.5,NA,NA,3704,250,NA,NA,-9,NA,74,18.20005,NA,-9,NA,116,4,2.5,NA,-9,NA,-9,191,11,NA,-9,17.2,11.1,34.64,34.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7513,54.14535,NA,0.274096,0.05243391,NA,NA,NA,NA,45,20213009
HH,NS-IBTS,3,NO,58J3,GOV,60,S,P,24402,339,2010,7,30,1830,NA,30,D,60.4700,0.5283,60.4867,0.4697,49F0,V,622,1,1,C,4.9,NA,NA,3704,375,22,NA,5.5,1100,83,20.80045,NA,0.7,NA,300,3.9,-9,NA,-9,NA,-9,308,4,NA,3,13.5,7.8,35.3,35.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.499,60.47835,NA,0.307432,0.07842213,NA,NA,NA,NA,132,20213009
HH,NS-IBTS,3,GB-SCT,748S,GOV,60,B,P,298,69,2010,8,31,1454,NA,30,D,60.5860,-2.2777,60.5557,-2.2777,50E7,V,74SC0334,1,1,C,4.7,NA,NA,3379,495,28,NA,4.5,1100,88,21,186,0.7,NA,200,3.6,-9,117,0.2,NA,-9,270,10,270,1,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.2777,60.57085,NA,0.297352,0.070959,NA,NA,NA,NA,155,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,56,141,2012,8,20,1036,NA,30,D,58.2827,2.7633,58.2588,2.7225,45F2,V,NA,1,1,R,5.3,NA,NA,3588,275,NA,NA,-9,NA,75,20,NA,-9,NA,227,3.9,-9,73,0.5,NA,-9,NA,3,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.7429,58.27075,NA,0.2691,0.07176,NA,NA,NA,NA,75,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,55,143,2012,8,20,1517,NA,30,D,58.2217,1.4602,58.2547,1.467,45F1,V,NA,1,1,R,5.1,NA,NA,3693,365,NA,NA,-9,NA,80,21,NA,-9,NA,13,4,-9,195,0.4,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4636,58.2382,NA,0.29544,0.077553,NA,NA,NA,NA,107,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,47,144,2012,8,20,1839,NA,30,D,57.8257,1.5062,57.7942,1.5182,44F1,V,NA,1,1,R,5.2,NA,NA,3520,330,NA,NA,-9,NA,78,21,NA,-9,NA,174,3.8,-9,3,0.5,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5122,57.80995,NA,0.27456,0.07392,NA,NA,NA,NA,91,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,54,152,2012,8,21,526,NA,30,D,58.3922,0.7135,58.4208,0.7465,45F0,V,NA,1,1,R,4.7,NA,NA,3660,450,NA,NA,-9,NA,87,23,NA,-9,NA,32,4,-9,231,0.1,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,58.4065,NA,0.31842,0.08418,NA,NA,NA,NA,150,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,46,153,2012,8,21,1120,NA,30,D,57.5323,0.4863,57.509,0.5318,44F0,V,NA,1,1,R,5.2,NA,NA,3710,325,NA,NA,-9,NA,77,20,NA,-9,NA,147,4,-9,39,0.2,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50905,57.52065,NA,0.28567,0.0742,NA,NA,NA,NA,92,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,41,155,2012,8,21,1605,NA,30,D,57.0660,-0.2548,57.0917,-0.2937,43E9,V,NA,1,1,R,5.5,NA,NA,3645,320,NA,NA,-9,NA,72,19,NA,-9,NA,324,3.9,-9,190,0.7,NA,-9,195,12,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.27425,57.07885,NA,0.26244,0.069255,NA,NA,NA,NA,82,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,33,165,2012,8,22,545,NA,30,D,56.7598,0.3330,56.7915,0.3528,42F0,V,NA,1,1,R,4.9,NA,NA,3743,340,NA,NA,-9,NA,81,21,NA,-9,NA,11,4,-9,197,0.5,NA,-9,260,22,250,1,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3429,56.77565,NA,0.303183,0.078603,NA,NA,NA,NA,90,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,32,167,2012,8,22,952,NA,30,D,56.5723,-0.3830,56.5973,-0.4235,42E9,V,NA,1,1,R,4.9,NA,NA,3706,320,NA,NA,-9,NA,81,21,NA,-9,NA,296,4,-9,13,0.6,NA,-9,240,30,250,1.5,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.40325,56.5848,NA,0.300186,0.077826,NA,NA,NA,NA,75,20213009
HH,NS-IBTS,3,NO,58J3,GOV,60,S,P,24264,510,2016,8,2,712,NA,15,D,58.0867,2.4867,58.0865,2.5207,45F2,V,507,1,1,C,3.4,NA,NA,1875,238,NA,NA,4.4,1075,73.3,19.70482,NA,0.8,NA,90,4,-9,NA,-9,NA,-9,NA,NA,NA,-9,15.2,7.5,34.6,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5037,58.0866,NA,0.1374375,0.03632225,NA,NA,NA,NA,70,20213009
HH,NS-IBTS,3,NO,58J3,GOV,60,S,P,24267,512,2016,8,2,1543,NA,8,D,58.0962,4.4122,58.0944,4.4295,45F4,I,NA,1,1,C,3,NA,NA,944,343,NA,NA,4.4,1075,73.3,20.48236,NA,0.8,NA,106,3.7,-9,NA,-9,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.42085,58.0953,NA,0.0691952,0.01933535,NA,NA,NA,NA,114,20213009
HH,NS-IBTS,3,NO,58J3,GOV,60,S,P,24268,513,2016,8,2,1711,NA,15,D,58.0962,4.4840,58.0912,4.515,45F4,I,509,1,1,C,2.9,NA,NA,1743,410,NA,NA,4.4,1075,83.2,20.57072,NA,0.8,NA,114,3.6,-9,NA,-9,NA,-9,NA,NA,NA,-9,16.7,7.1,30.4,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4995,58.0937,NA,0.1450176,0.03585477,NA,NA,NA,NA,119,20213009
HH,NS-IBTS,3,NO,58J3,GOV,60,S,P,24261,508,2016,8,1,1915,NA,16,D,58.3100,1.6140,58.3261,1.6016,45F1,V,505,1,1,C,3.1,NA,NA,1774,310,NA,NA,4.4,1075,81.7,20.35866,NA,0.8,NA,333,3.6,-9,NA,-9,NA,-9,NA,NA,NA,-9,15.3,7.6,34.7,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6078,58.31805,NA,0.1449358,0.03647076,NA,NA,NA,NA,107,20213009
HH,NS-IBTS,3,NO,58J3,GOV,60,S,P,24263,509,2016,8,2,427,NA,15,D,58.3433,2.0903,58.3546,2.1154,45F2,I,506,1,1,C,3.3,NA,NA,1752,240,NA,NA,4.4,1075,76.2,19.88154,NA,0.8,NA,46,3.6,-9,NA,-9,NA,-9,NA,NA,NA,-9,15.2,7.5,34.4,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10285,58.34895,NA,0.1335024,0.03483245,NA,NA,NA,NA,80,20213009
HH,NS-IBTS,3,NO,58J3,GOV,60,S,P,24270,515,2016,8,3,446,NA,16,D,58.3622,4.1122,58.3483,4.1318,45F4,V,510,1,1,C,3,NA,NA,1751,500,NA,NA,4.4,1075,86.3,21.48964,NA,0.8,NA,148,3.5,-9,NA,-9,NA,-9,NA,NA,NA,-9,17,7.6,29.5,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.122,58.35525,NA,0.1511113,0.03844191,NA,NA,NA,NA,171,20213009
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,64,33,2016,8,10,1136,NA,15,D,54.4076,4.0933,54.3946,4.0789,37F4,V,65,1,1,R,5.6,NA,NA,1711,350,20,2,4.5,1250,72.3,20.30184,172,0.7,NA,212,3.8,-9,NA,-9,NA,-9,NA,NA,NA,-9,16.7,12.3,34.73,34.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.0861,54.4011,NA,0.1237053,0.03552173,NA,NA,NA,NA,48,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,31,168,2012,8,22,1438,NA,30,D,56.5452,-1.3532,56.512,-1.3593,42E8,V,NA,1,1,R,4.9,NA,NA,3688,275,NA,NA,-9,NA,75,20,NA,-9,NA,193,4,-9,214,0.2,NA,-9,240,22,250,1.5,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.35625,56.5286,NA,0.2766,0.07376,NA,NA,NA,NA,67,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,40,178,2012,8,23,747,NA,30,D,57.0355,-1.7663,57.063,-1.7333,43E8,V,NA,1,1,R,4.8,NA,NA,3699,410,NA,NA,-9,NA,81,21,NA,-9,NA,32,4,-9,271,0.3,NA,-9,230,10,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.7498,57.04925,NA,0.299619,0.077679,NA,NA,NA,NA,109,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,45,181,2012,8,25,1538,NA,30,D,57.9210,-0.3160,57.8908,-0.2905,44E9,V,NA,1,1,R,4.8,NA,NA,3775,400,NA,NA,-9,NA,82,22,NA,-9,NA,159,4.1,-9,65,0,NA,-9,20,11,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.30325,57.9059,NA,0.30955,0.08305,NA,NA,NA,NA,117,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,53,182,2012,8,25,1914,NA,20,D,58.2265,-0.5442,58.2432,-0.5717,45E9,V,NA,1,1,R,5.1,NA,NA,2464,400,NA,NA,-9,NA,80,21,NA,-9,NA,332,4,-9,189,0.3,NA,-9,10,26,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.55795,58.23485,NA,0.19712,0.051744,NA,NA,NA,NA,114,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,52,186,2012,8,26,605,NA,30,D,58.0015,-1.1938,58.0303,-1.2255,45E8,V,NA,1,1,R,4.9,NA,NA,3736,380,NA,NA,-9,NA,82,21,NA,-9,NA,345,4,-9,174,0.3,NA,-9,340,17,350,1,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.20965,58.0159,NA,0.306352,0.078456,NA,NA,NA,NA,112,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,51,187,2012,8,26,1119,NA,30,D,58.4000,-2.5668,58.4332,-2.5673,45E7,V,NA,1,1,R,5.3,NA,NA,3670,250,NA,NA,-9,NA,74,20,NA,-9,NA,359,4,-9,343,0.2,NA,-9,0,8,0,1.5,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.56705,58.4166,NA,0.27158,0.0734,NA,NA,NA,NA,63,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,59,189,2012,8,26,1559,NA,30,D,59.0600,-2.0877,59.0867,-2.1253,47E7,V,NA,1,1,R,5.3,NA,NA,3616,275,NA,NA,-9,NA,72,20,NA,-9,NA,325,3.9,-9,122,0.1,NA,-9,20,12,0,0.7,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.1065,59.07335,NA,0.260352,0.07232,NA,NA,NA,NA,74,20213009
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,12,6,2016,8,4,434,NA,30,D,54.4116,7.1187,54.3881,7.1575,37F7,V,11,1,1,R,6.3,NA,NA,3630,330,20,2,4.5,1250,63.3,20.12512,172,0.7,NA,134,3.9,-9,NA,-9,NA,-9,NA,NA,NA,-9,18,17,33,33.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1381,54.39985,NA,0.229779,0.06863168,NA,NA,NA,NA,38,20213009
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,74,38,2016,8,12,1601,NA,15,D,55.0812,3.7332,55.0949,3.7498,39F3,V,75,1,1,R,5.8,NA,NA,1858,350,20,2,4.5,1250,69,20.23115,172,0.7,NA,37,4,4.1,NA,-9,NA,-9,257,9,NA,-9,16.2,10.3,34.82,34.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7415,55.08805,NA,0.128202,0.0373105,NA,NA,NA,NA,44,20213009
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,71,36,2016,8,12,722,NA,15,D,55.0892,5.7020,55.0947,5.6747,39F5,V,70,1,1,R,6.1,NA,NA,1846,330,20,2,4.5,1250,65.6,20.21348,172,0.7,NA,290,4,3.8,NA,-9,NA,-9,269,6,NA,-9,16.1,12.4,34.64,34.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.68835,55.09195,NA,0.1210976,0.03577659,NA,NA,NA,NA,43,20213009
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,72,37,2016,8,12,1156,NA,30,D,55.1311,4.4564,55.1043,4.4259,39F4,V,73,1,1,R,5.7,NA,NA,3560,350,20,2,4.5,1250,69,20.31951,172,0.7,NA,207,3.9,3.8,NA,-9,NA,-9,266,11,NA,-9,16.2,10.8,34.6,34.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.44115,55.1177,NA,0.24564,0.07148836,NA,NA,NA,NA,49,20213009
HH,NS-IBTS,3,GB-SCT,748S,GOV,47,S,P,316,316,2016,8,22,927,NA,15,D,54.8310,-0.2250,54.832,-0.248,38E9,V,74SC0294,1,1,R,5.2,NA,NA,1479,260,28,NA,4.5,1100,73,19,186,0.7,NA,265,3.2,-9,154,0.2,NA,-9,214,8,190,0.5,15.3,9.8,34.37,34.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.2365,54.8315,NA,0.107967,0.028101,NA,NA,NA,NA,77,20213009
HH,NS-IBTS,3,GB-SCT,748S,GOV,47,S,P,312,312,2016,8,21,1523,NA,15,D,54.9130,0.8360,54.927,0.837,38F0,V,74SC0290,1,1,R,5.2,NA,NA,1570,210,28,NA,4.5,1100,69,17,186,0.7,NA,356,3.4,-9,NA,-9,NA,-9,270,8,280,2,16.3,8.6,34.82,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8365,54.92,NA,0.10833,0.02669,NA,NA,NA,NA,64,20213009
HH,NS-IBTS,3,GB-SCT,748S,GOV,47,S,P,317,317,2016,8,22,1134,NA,30,D,55.0520,-0.1140,55.052,-0.164,39E9,V,74SC0295,1,1,R,5.1,NA,NA,3185,260,28,NA,4.5,1100,74,20,186,0.7,NA,256,3.5,-9,10,0.1,NA,-9,220,7,220,1,15.1,8.8,34.37,34.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.139,55.052,NA,0.23569,0.0637,NA,NA,NA,NA,78,20213009
HH,NS-IBTS,3,GB-SCT,748S,GOV,47,S,P,304,304,2016,8,20,1109,NA,15,D,55.2060,2.1300,55.192,2.124,39F2,V,74SC0282,1,1,R,5.5,NA,NA,1509,150,28,NA,4.5,1100,60,16,186,0.7,NA,195,3.3,-9,200,0.2,NA,-9,195,12,190,2,16.2,15.3,34.63,34.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.127,55.199,NA,0.09054,0.024144,NA,NA,NA,NA,32,20213009
HH,NS-IBTS,3,GB-SCT,748S,GOV,47,S,P,318,318,2016,8,22,1425,NA,15,D,55.2240,-0.7200,55.239,-0.72,39E9,V,74SC0296,1,1,R,5.1,NA,NA,1639,260,28,NA,4.5,1100,72,18,186,0.7,NA,357,3.6,-9,19,0.2,NA,-9,218,5,190,0.5,15.3,9.5,35.09,34.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.72,55.2315,NA,0.118008,0.029502,NA,NA,NA,NA,76,20213009
HH,NS-IBTS,3,GB-SCT,748S,GOV,47,S,P,313,313,2016,8,21,1836,NA,30,D,55.2250,1.2930,55.243,1.251,39F1,V,74SC0291,1,1,R,5,NA,NA,3290,230,28,NA,4.5,1100,73,18,186,0.7,NA,306,3.5,-9,340,0.1,NA,-9,256,8,300,2,16.1,9.1,34.65,34.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.272,55.234,NA,0.24017,0.05922,NA,NA,NA,NA,69,20213009
HH,NS-IBTS,3,GB-SCT,748S,GOV,47,S,P,319,319,2016,8,22,1701,NA,30,D,55.3270,-1.2190,55.356,-1.219,39E8,V,74SC0297,1,1,R,5.2,NA,NA,3227,260,28,NA,4.5,1100,68,18,186,0.7,NA,1,3.5,-9,270,0.2,NA,-9,260,6,270,1,14.3,10.3,34.3,34.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.219,55.3415,NA,0.219436,0.058086,NA,NA,NA,NA,72,20213009
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,84,43,2016,8,14,720,NA,30,D,56.2913,-1.3292,56.3147,-1.3728,41E8,V,85,1,1,R,5.6,NA,NA,3745,400,20,2,4.5,1250,70,20.51389,172,0.7,NA,313,4.1,4.1,NA,-9,NA,-9,267,4,NA,-9,12.1,10.3,34.5,34.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.351,56.303,NA,0.26215,0.07597482,NA,NA,NA,NA,60,20213009
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,5,3,2016,8,3,706,NA,30,D,56.3030,7.1612,56.2988,7.1025,41F7,V,6,1,1,R,5.8,NA,NA,3652,330,20,2,4.5,1250,64,20.03676,172,0.7,NA,262,4,-9,NA,-9,NA,-9,NA,NA,NA,-9,16.9,14.4,34,34.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.13185,56.3009,NA,0.233728,0.06957425,NA,NA,NA,NA,33,20213009
HH,NS-IBTS,3,DK,26D4,GOV,60,S,P,99,50,2016,8,16,429,NA,15,D,56.3613,5.7375,56.3724,5.7597,41F5,V,98,1,1,R,6,NA,NA,1848,320,20,2,4.5,1250,68,20.35485,172,0.7,NA,47,4,3.8,NA,-9,NA,-9,335,5,NA,-9,15.9,10.9,34.5,34.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.7486,56.36685,NA,0.125664,0.036729,NA,NA,NA,NA,51,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,11,32,2011,8,13,1342,NA,30,D,53.7997,4.5117,53.813,4.5615,36F4,V,NA,1,1,R,5.4,NA,NA,3634,185,NA,NA,-9,NA,69,19,NA,-9,NA,76,3.9,-9,258,0.7,NA,-9,150,20,130,0.5,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5366,53.80635,NA,0.250746,0.069046,NA,NA,NA,NA,41,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,12,33,2011,8,13,1826,NA,30,D,53.7447,5.2637,53.7472,5.3168,36F5,V,NA,1,1,R,6.1,NA,NA,3502,150,NA,NA,-9,NA,60,16,NA,-9,NA,89,3.8,-9,60,0.4,NA,-9,140,12,120,0.5,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.29025,53.74595,NA,0.21012,0.056032,NA,NA,NA,NA,31,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,18,36,2011,8,14,518,NA,31,D,54.7683,4.8853,54.7738,4.9418,38F4,V,NA,1,1,R,5.2,NA,NA,3635,200,NA,NA,-9,NA,69,18,NA,-9,NA,80,3.8,-9,283,0,NA,-9,160,NA,200,0.5,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.91355,54.77105,NA,0.250815,0.06543,NA,NA,NA,NA,44,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,19,38,2011,8,14,839,NA,30,D,54.6422,5.5893,54.6398,5.5357,38F5,V,NA,1,1,R,5.8,NA,NA,3491,200,NA,NA,-9,NA,68,18,NA,-9,NA,268,3.8,-9,100,0.8,NA,-9,NA,NA,NA,0.5,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5625,54.641,NA,0.237388,0.062838,NA,NA,NA,NA,44,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,20,41,2011,8,14,1427,NA,15,D,54.5665,6.3483,54.5757,6.3698,38F6,V,NA,1,1,R,5.5,NA,NA,1683,185,NA,NA,-9,NA,68,18,NA,-9,NA,62,3.6,-9,269,0.8,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.35905,54.5711,NA,0.114444,0.030294,NA,NA,NA,NA,41,20213009
HH,NS-IBTS,3,GB,74E9,GOV,40,S,P,21,42,2011,8,14,1801,NA,30,D,54.9237,7.0347,54.9342,7.0852,38F7,V,NA,1,1,R,6.2,NA,NA,3481,150,NA,NA,-9,NA,61,17,NA,-9,NA,76,3.8,-9,285,0.4,NA,-9,NA,NA,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.05995,54.92895,NA,0.212341,0.059177,NA,NA,NA,NA,31,20213009
HH,NS-IBTS,3,SE,26D4,GOV,60,S,NA,76,36,2011,9,8,1228,NA,30,D,57.0147,12.2087,57.045,12.1947,43G2,V,75,1,1,C,4.1,NA,NA,3482,162,NA,NA,6.5,1050,73,20.00142,168,0.7,811,345,3.8,-9,18,1,NA,-9,270,10,NA,-9,-9,-9,-9,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2017,57.02985,NA,0.254186,0.07279121,NA,NA,NA,NA,31,20213009
HH,NS-IBTS,3,NO,58J3,GOV,110,S,P,24142,355,2013,7,13,832,NA,30,D,58.3050,1.6183,58.3325,1.5883,45F1,V,508,1,1,C,3.8,NA,NA,3518,300,22,NA,5.5,1100,65,20.44801,NA,0.7,NA,330,3.7,4.1,NA,-9,NA,-9,335,9,NA,3,13.9,6.5,34.98,35.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6033,58.31875,NA,0.22867,0.07120723,NA,NA,NA,NA,105,20213009
HH,NS-IBTS,3,NO,58J3,GOV,110,S,P,24143,356,2013,7,13,1250,NA,28,D,58.6617,0.8167,58.6867,0.8167,46F0,V,509,1,1,C,4,NA,NA,2778,375,22,NA,5.5,1100,68,20.96048,NA,0.7,NA,360,3.4,3.8,NA,-9,NA,-9,306,7,NA,3,13.8,6.2,34.94,35.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8167,58.6742,NA,0.188904,0.05741422,NA,NA,NA,NA,134,20213009
HH,NS-IBTS,3,NO,58J3,GOV,110,S,P,24144,357,2013,7,13,1755,NA,32,D,58.7550,1.6150,58.7847,1.6358,46F1,V,510,1,1,C,3.7,NA,NA,3518,300,22,NA,5.5,1100,69,20.50102,NA,0.7,NA,20,3.7,4,NA,-9,NA,-9,290,7,NA,3,13.5,6.1,35.03,35.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6254,58.76985,NA,0.242742,0.07137901,NA,NA,NA,NA,108,20213009
